X,Y,ADDRESS,COUNTRY,STATE,CITY,Codigo_Pos,Coordenada,Coordena_1,GAS,NAS,BLOQ,Asignacion,Recuperaci,% GAS,% NAS,% BLOQ,% ASIG,% RECP,result_num,status,formatted_,place_id,location_t,latlong,icon_url
-99.0733507,19.3844936,"Iztapalapa,CP 09319,CDMX México",México,CDMX,Iztapalapa,"09319","-99.0711479","19.3851292","78","65","13","68","2","100","83.33","16.67","87.18","2.56","0",OK,"Cuchillas del Moral I, 09319 Ciudad de México, CDMX, Mexico",ChIJ7w8567P90YURIo0aHvrY5QE,APPROXIMATE,"19.3844936,-99.07335069999999",./0.png
-99.0657478,19.3738236,"Iztapalapa,CP 09320,CDMX México",México,CDMX,Iztapalapa,"09320","-99.0673424","19.3727358","41","33","8","49","10","100","80.49","19.51","119.51","24.39","0",OK,"Sideral, 09320 Ciudad de México, CDMX, Mexico",ChIJy3kv9KT90YURY_Zn7cMK1eI,APPROXIMATE,"19.3738236,-99.0657478",./0.png
-99.067994,19.3576895,"Iztapalapa,CP 09350,CDMX México",México,CDMX,Iztapalapa,"09350","-99.061392","19.358642","17","15","2","7","1","100","88.24","11.76","41.18","5.88","0",OK,"Albarrada, 09350 Ciudad de México, CDMX, Mexico",ChIJz9ypeJr90YURI_wcq2m2OME,APPROXIMATE,"19.3576895,-99.067994",./0.png
-99.067994,19.3595311,"Iztapalapa,CP 09359,CDMX México",México,CDMX,Iztapalapa,"09359","-99.0673802","19.3604931","8","5","3","14","0","100","62.50","37.50","175.00","0.00","0",OK,"Eva Sámano de López Mateos, 09359 Ciudad de México, CDMX, Mexico",ChIJu8_NkZD90YURjcP97Exk6x4,APPROXIMATE,"19.3595311,-99.067994",./0.png
-99.0806088,19.3579802,"Iztapalapa,CP 09360,CDMX México",México,CDMX,Iztapalapa,"09360","-99.0803708","19.3555384","1128","892","236","584","64","100","79.08","20.92","51.77","5.67","0",OK,"Cabeza de Juárez VIII, 09360 Ciudad de México, CDMX, Mexico",ChIJCyaqCpP90YURjwA6hgO3uSA,APPROXIMATE,"19.3579802,-99.0806088",./0.png
-99.1158717,19.3716821,"Iztapalapa,CP 09400,CDMX México",México,CDMX,Iztapalapa,"09400","-99.121617","19.37111","866","748","118","331","53","100","86.37","13.63","38.22","6.12","0",OK,"La Viga, 09400 Ciudad de México, CDMX, Mexico",ChIJH1YoAG_-0YUR5uBIOQkRRIM,APPROXIMATE,"19.3716821,-99.1158717",./0.png
-99.1054986,19.3744124,"Iztapalapa,CP 09410,CDMX México",México,CDMX,Iztapalapa,"09410","-99.100446","19.375618","2188","1752","436","669","77","100","80.07","19.93","30.58","3.52","0",OK,"San José Aculco, 09410 Ciudad de México, CDMX, Mexico",ChIJlYjcb3f-0YURAX91kHIlvv0,APPROXIMATE,"19.3744124,-99.10549859999999",./0.png
-99.1048072,19.3781301,"Iztapalapa,CP 09420,CDMX México",México,CDMX,Iztapalapa,"09420","-99.1037","19.3781","384","330","54","211","26","100","85.94","14.06","54.95","6.77","0",OK,"Los Picos VI B, 09420 Ciudad de México, CDMX, Mexico",ChIJi2OKo3n-0YURLS2rdQc0e0c,APPROXIMATE,"19.3781301,-99.1048072",./0.png
-99.1089562,19.3793951,"Iztapalapa,CP 09429,CDMX México",México,CDMX,Iztapalapa,"09429","-99.106575","19.380069","31","24","7","33","5","100","77.42","22.58","106.45","16.13","0",OK,"Purísima Atlazolpa, 09429 Ciudad de México, CDMX, Mexico",ChIJcZyXsHv-0YURoJ39JT0XaMo,APPROXIMATE,"19.3793951,-99.1089562",./0.png
-99.1200213,19.3788394,"Iztapalapa,CP 09430,CDMX México",México,CDMX,Iztapalapa,"09430","-99.1195025","19.3805228","804","636","168","436","53","100","79.10","20.90","54.23","6.59","0",OK,"Apatlaco, 09430 Ciudad de México, CDMX, Mexico",ChIJqyPgNWT-0YURYrIseg1domY,APPROXIMATE,"19.3788394,-99.12002129999999",./0.png
-99.1165633,19.3768034,"Iztapalapa,CP 09438,CDMX México",México,CDMX,Iztapalapa,"09438","-99.11656","19.3768","69","51","18","61","7","100","73.91","26.09","88.41","10.14","0",OK,"Amp el Triunfo, 09438 Ciudad de México, CDMX, Mexico",ChIJyYSPvWX-0YURg-4yI_ekFLA,APPROXIMATE,"19.3768034,-99.1165633",./0.png
-99.1303962,19.3731619,"Iztapalapa,CP 09440,CDMX México",México,CDMX,Iztapalapa,"09440","-99.1219232","19.368616","1968","1671","297","500","72","100","84.91","15.09","25.41","3.66","0",OK,"El Retoño, 09440 Ciudad de México, CDMX, Mexico",ChIJ_YFmYUT-0YURW4YKwKvCgXI,APPROXIMATE,"19.3731619,-99.1303962",./0.png
-99.1366219,19.3632737,"Iztapalapa,CP 09450,CDMX México",México,CDMX,Iztapalapa,"09450","-99.1381767","19.3673295","91","86","5","47","10","100","94.51","5.49","51.65","10.99","0",OK,"Banjidal, 09450 Ciudad de México, CDMX, Mexico",ChIJf8rrLUj-0YURxyatPqPzDk0,APPROXIMATE,"19.3632737,-99.1366219",./0.png
-99.1342007,19.3645003,"Iztapalapa,CP 09460,CDMX México",México,CDMX,Iztapalapa,"09460","-99.1352522","19.3592186","35","34","1","6","3","100","97.14","2.86","17.14","8.57","0",OK,"Justo Sierra, 09460 Ciudad de México, CDMX, Mexico",ChIJL5ZxBEj-0YURwzaoMxOZPG0,APPROXIMATE,"19.3645003,-99.1342007",./0.png
-99.1324714,19.3605363,"Iztapalapa,CP 09470,CDMX México",México,CDMX,Iztapalapa,"09470","-99.45812","19.5684","136","127","9","44","9","100","93.38","6.62","32.35","6.62","0",OK,"Sinatel, 09470 Ciudad de México, CDMX, Mexico",ChIJi2YBYTj-0YURhS0KUH1ACps,APPROXIMATE,"19.3605363,-99.13247140000001",./0.png
-99.1297045,19.3650946,"Iztapalapa,CP 09479,CDMX México",México,CDMX,Iztapalapa,"09479","-99.1301913","19.3668332","51","51","0","19","3","100","100.00","0.00","37.25","5.88","0",OK,"Amp Sinatel, 09479 Ciudad de México, CDMX, Mexico",ChIJgbZ_IEf-0YURcYX1MpCvxl4,APPROXIMATE,"19.3650946,-99.1297045",./0.png
-99.1352383,19.3574511,"Iztapalapa,CP 09480,CDMX México",México,CDMX,Iztapalapa,"09480","-99.1325844","19.3587835","70","61","9","35","12","100","87.14","12.86","50.00","17.14","0",OK,"El Prado, 09480 Ciudad de México, CDMX, Mexico",ChIJV6R5RDf-0YURahBlWjZz2l8,APPROXIMATE,"19.3574511,-99.1352383",./0.png
-99.0251533,19.3469308,"Iztapalapa,CP 09500,CDMX México",México,CDMX,Iztapalapa,"09500","-99.0256355","19.3525012","1652","1312","340","1044","93","100","79.42","20.58","63.20","5.63","0",OK,"Zona Urbana Ejidal Santa María Aztahuacan, 09500 Ciudad de México, CDMX, Mexico",ChIJFdHFN1j90YURBXHLlZH4ZrU,APPROXIMATE,"19.3469308,-99.0251533",./0.png
-99.0230419,19.3630196,"Iztapalapa,CP 09510,CDMX México",México,CDMX,Iztapalapa,"09510","-99.0991901","19.3548125","1394","1047","347","1596","197","100","75.11","24.89","114.49","14.13","0",OK,"Zona Urbana Ejidal Santa Martha Acatitla Sur, 09510 Ciudad de México, CDMX, Mexico",ChIJ90yGrkj90YURwd-jvf1Alyo,APPROXIMATE,"19.3630196,-99.0230419",./0.png
-99.0135833,19.3650016,"Iztapalapa,CP 09520,CDMX México",México,CDMX,Iztapalapa,"09520","-99.1234567","19.1234567","560","426","134","348","25","100","76.07","23.93","62.14","4.46","0",OK,"El Edén, 09520 Ciudad de México, CDMX, Mexico",ChIJBSmWPEv90YURnxmK52dyzIc,APPROXIMATE,"19.3650016,-99.0135833",./0.png
-99.0197998,19.36985,"Iztapalapa,CP 09530,CDMX México",México,CDMX,Iztapalapa,"09530","-99.248975","19.198456","190","121","69","291","18","100","63.68","36.32","153.16","9.47","0",OK,"Zona Urbana Ejidal Santa Martha Acatitla Sur, 09530 Ciudad de México, CDMX, Mexico",ChIJmUi-DDb90YURKwh3OeKoQDQ,APPROXIMATE,"19.36985,-99.0197998",./0.png
-99.0210086,19.3548717,"Iztapalapa,CP 09550,CDMX México",México,CDMX,Iztapalapa,"09550","-99.0203388","19.3538849","41","27","14","58","3","100","65.85","34.15","141.46","7.32","0",OK,"Monte Albán, 09550 Ciudad de México, CDMX, Mexico",ChIJA8wWtFH90YURqzZnDWJwVT0,APPROXIMATE,"19.3548717,-99.0210086",./0.png
-99.0170369,19.355253,"Iztapalapa,CP 09560,CDMX México",México,CDMX,Iztapalapa,"09560","-99.0208547","19.3521945","254","175","79","286","20","100","68.90","31.10","112.60","7.87","0",OK,"Zacatepec, 09560 Ciudad de México, CDMX, Mexico",ChIJK5ZyIFL90YURdSFAHGkbH84,APPROXIMATE,"19.355253,-99.0170369",./0.png
-99.0322342,19.3589183,"Iztapalapa,CP 09570,CDMX México",México,CDMX,Iztapalapa,"09570","-99.0339182","19.3574994","365","237","128","565","49","100","64.93","35.07","154.79","13.42","0",OK,"Zona Urbana Ejidal Santa María Aztahuacan, 09570 Ciudad de México, CDMX, Mexico",ChIJCT2zyFz90YURNq2f54CMEjk,APPROXIMATE,"19.3589183,-99.03223419999999",./0.png
-99.0343068,19.3654454,"Iztapalapa,CP 09578,CDMX México",México,CDMX,Iztapalapa,"09578","-99.0318229","19.3657815","621","456","165","986","26","100","73.43","26.57","158.78","4.19","0",OK,"Ejército de Agua Prieta, 09578 Ciudad de México, CDMX, Mexico",ChIJzzsjcUD90YURClkkZxLny80,APPROXIMATE,"19.3654454,-99.0343068",./0.png
-99.0065363,19.354403,"Iztapalapa,CP 09600,CDMX México",México,CDMX,Iztapalapa,"09600","-99.003285","19.350948","304","250","54","233","22","100","82.24","17.76","76.64","7.24","0",OK,"Santiago Acahualtepec, 09600 Mexico City, CDMX, Mexico",ChIJ2wHzYq7i0YURWAq2BjOOHPs,APPROXIMATE,"19.354403,-99.0065363",./0.png
-99.0087486,19.3527172,"Iztapalapa,CP 09608,CDMX México",México,CDMX,Iztapalapa,"09608","-99.0117365","19.3522922","121","96","25","156","17","100","79.34","20.66","128.93","14.05","0",OK,"1ra Amp Santiago Acahualtepec, 09608 Ciudad de México, CDMX, Mexico",ChIJK08zZqzi0YURPQnsojhL_cA,APPROXIMATE,"19.3527172,-99.0087486",./0.png
-99.0115113,19.3466867,"Iztapalapa,CP 09609,CDMX México",México,CDMX,Iztapalapa,"09609","-99.10053","19.39874","453","327","126","693","102","100","72.19","27.81","152.98","22.52","0",OK,"2da Amp Santiago Acahualtepec, 09609 Ciudad de México, CDMX, Mexico",ChIJgywm6Kri0YURk9zzeGMJDLI,APPROXIMATE,"19.3466867,-99.0115113",./0.png
-98.997699,19.3532646,"Iztapalapa,CP 09620,CDMX México",México,CDMX,Iztapalapa,"09620","-98.9967767","19.3521994","412","299","113","624","73","100","72.57","27.43","151.46","17.72","0",OK,"Lomas de Zaragoza, 09620 Ciudad de México, CDMX, Mexico",ChIJ7waDaaTi0YURQ1vNQ3aEGdo,APPROXIMATE,"19.3532646,-98.997699",./0.png
-98.9880319,19.3434287,"Iztapalapa,CP 09630,CDMX México",México,CDMX,Iztapalapa,"09630","-98.9912164","19.3444116","13545","9405","4140","1599","198","100","69.44","30.56","11.81","1.46","0",OK,"San Miguel Teotongo, 09630 Ciudad de México, CDMX, Mexico",ChIJgS2QJmEdzoURi3LCeJFUdu0,APPROXIMATE,"19.3434287,-98.9880319",./0.png
-98.9776776,19.3312593,"Iztapalapa,CP 09637,CDMX México",México,CDMX,Iztapalapa,"09637","-98.97768","19.33126","779","528","251","1271","115","100","67.78","32.22","163.16","14.76","0",OK,"Emiliano Zapata, 09637 Mexico City, CDMX, Mexico",ChIJ30jTunEdzoURYMjAliQw08k,APPROXIMATE,"19.3312593,-98.97767759999999",./0.png
-98.9811275,19.3364026,"Iztapalapa,CP 09638,CDMX México",México,CDMX,Iztapalapa,"09638","-98.97708","19.33618","267","207","60","352","39","100","77.53","22.47","131.84","14.61","0",OK,"Miguel de la Madrid, 09638 Ciudad de México, CDMX, Mexico",ChIJJwbFcmcdzoUR79pnWWM3JNs,APPROXIMATE,"19.3364026,-98.9811275",./0.png
-99.0101299,19.3364415,"Iztapalapa,CP 09640,CDMX México",México,CDMX,Iztapalapa,"09640","-99.0159095","19.3387249","2540","1894","646","1844","214","100","74.57","25.43","72.60","8.43","0",OK,"Xalpa, 09640 Ciudad de México, CDMX, Mexico",ChIJAzmpLK0CzoUR5cyQzDxYrv8,APPROXIMATE,"19.3364415,-99.0101299",./0.png
-99.0039142,19.3345393,"Iztapalapa,CP 09648,CDMX México",México,CDMX,Iztapalapa,"09648","-99.003573","19.335137","53","29","24","85","9","100","54.72","45.28","160.38","16.98","0",OK,"San Pablo II, 09648 Ciudad de México, CDMX, Mexico",ChIJezddKVAdzoURCDRCE7VMdPU,APPROXIMATE,"19.3345393,-99.0039142",./0.png
-99.0225628,19.3431918,"Iztapalapa,CP 09660,CDMX México",México,CDMX,Iztapalapa,"09660","-99.02323","19.34177","291","226","65","481","72","100","77.66","22.34","165.29","24.74","0",OK,"Citlalli, 09660 Ciudad de México, CDMX, Mexico",ChIJj2F6ZqgCzoURLrZO7mOz_zk,APPROXIMATE,"19.3431918,-99.02256279999999",./0.png
-99.0260168,19.3349171,"Iztapalapa,CP 09670,CDMX México",México,CDMX,Iztapalapa,"09670","-99.0242092","19.3362546","234","160","74","442","48","100","68.38","31.62","188.89","20.51","0",OK,"Palmitas, 09670 Ciudad de México, CDMX, Mexico",ChIJJ3XeBqUCzoURt-u0U489M7k,APPROXIMATE,"19.3349171,-99.0260168",./0.png
-99.0218721,19.3292295,"Iztapalapa,CP 09680,CDMX México",México,CDMX,Iztapalapa,"09680","-99.0239653","19.332807","270","199","71","536","71","100","73.70","26.30","198.52","26.30","0",OK,"Tenorios, 09680 Ciudad de México, CDMX, Mexico",ChIJDYP_V7ACzoURulfhjskMrHk,APPROXIMATE,"19.3292295,-99.0218721",./0.png
-99.0798926,19.3467093,"Iztapalapa,CP 09689,CDMX México",México,CDMX,Iztapalapa,"09689","-99.023076","19.327654","12","8","4","38","2","100","66.67","33.33","316.67","16.67","0",OK,"Iztapalapa de Cuitláhuac, 09858 Mexico City, CDMX, Mexico",ChIJLfDtsPT90YUR9A9zM-2ojNc,APPROXIMATE,"19.3467093,-99.0798926",./0.png
-98.997699,19.3385303,"Iztapalapa,CP 09690,CDMX México",México,CDMX,Iztapalapa,"09690","-98.995195","19.339041","249","176","73","442","56","100","70.68","29.32","177.51","22.49","0",OK,"Ixtlahuacan, 09690 Ciudad de México, CDMX, Mexico",ChIJMY08t1sdzoUR2neA_1YRslg,APPROXIMATE,"19.3385303,-98.997699",./0.png
-98.9966257,19.3350547,"Iztapalapa,CP 09696,CDMX México",México,CDMX,Iztapalapa,"09696","-99.0004809","19.3350248","127","95","32","302","47","100","74.80","25.20","237.80","37.01","0",OK,"Ixtlahuacan, 09696 Mexico City, CDMX, Mexico",ChIJi-qEWVsdzoURZtWdQ8XXDKw,APPROXIMATE,"19.3350547,-98.9966257",./0.png
-99.0039142,19.3463264,"Iztapalapa,CP 09698,CDMX México",México,CDMX,Iztapalapa,"09698","-99.0048746","19.3456688","336","259","77","377","41","100","77.08","22.92","112.20","12.20","0",OK,"09698 Mexico City, CDMX, Mexico",ChIJX-dvaqji0YURvreUU0OWGys,APPROXIMATE,"19.3463264,-99.0039142",./0.png
-99.0391431,19.3246891,"Iztapalapa,CP 09700,CDMX México",México,CDMX,Iztapalapa,"09700","-99.0430774","19.3312223","8556","6052","2504","4646","401","100","70.73","29.27","54.30","4.69","0",OK,"Hank González, 09700 Ciudad de México, CDMX, Mexico",ChIJ7b84B5YCzoURPVEPMC4SE-o,APPROXIMATE,"19.3246891,-99.03914309999999",./0.png
-99.0448433,19.3216436,"Iztapalapa,CP 09704,CDMX México",México,CDMX,Iztapalapa,"09704","-99.0415725","19.3192126","154","99","55","503","41","100","64.29","35.71","326.62","26.62","0",OK,"La Magueyera I y II, 09704 Ciudad de México, CDMX, Mexico",ChIJo09qvpICzoUR9O7cvSciHpU,APPROXIMATE,"19.3216436,-99.0448433",./0.png
-99.0798926,19.3467093,"Iztapalapa,CP 09705,CDMX México",México,CDMX,Iztapalapa,"09705","-99.04034","19.618525","6","5","1","19","2","100","83.33","16.67","316.67","33.33","0",OK,"Iztapalapa de Cuitláhuac, 09858 Mexico City, CDMX, Mexico",ChIJLfDtsPT90YUR9A9zM-2ojNc,APPROXIMATE,"19.3467093,-99.0798926",./0.png
-99.0343068,19.3241927,"Iztapalapa,CP 09706,CDMX México",México,CDMX,Iztapalapa,"09706","-99.031851","19.329939","30","23","7","74","7","100","76.67","23.33","246.67","23.33","0",OK,"San José Buenavista, 09706 Ciudad de México, CDMX, Mexico",ChIJ3bj7R74CzoURzpkZ8-sSSsw,APPROXIMATE,"19.3241927,-99.0343068",./0.png
-99.0481255,19.3249792,"Iztapalapa,CP 09708,CDMX México",México,CDMX,Iztapalapa,"09708","-99.0496172","19.3225273","144","100","44","245","13","100","69.44","30.56","170.14","9.03","0",OK,"Mixcoatl, 09708 Ciudad de México, CDMX, Mexico",ChIJ09wyxI0CzoURYSdAdXC3Tsg,APPROXIMATE,"19.3249792,-99.0481255",./0.png
-99.0356886,19.3314903,"Iztapalapa,CP 09709,CDMX México",México,CDMX,Iztapalapa,"09709","-99.036163","19.335744","67","49","18","135","5","100","73.13","26.87","201.49","7.46","0",OK,"Lomas de Santa Cruz, 09709 Ciudad de México, CDMX, Mexico",ChIJXRWZ7ZcCzoURHhwfpejqNoQ,APPROXIMATE,"19.3314903,-99.03568860000001",./0.png
-99.0605643,19.3420386,"Iztapalapa,CP 09710,CDMX México",México,CDMX,Iztapalapa,"09710","-99.05788","19.34065","258","233","25","109","12","100","90.31","9.69","42.25","4.65","0",OK,"Los Ángeles Apanoaya, 09710 Ciudad de México, CDMX, Mexico",ChIJy3CbaH8CzoURPQuX5cUicYY,APPROXIMATE,"19.3420386,-99.0605643",./0.png
-99.0591821,19.3376878,"Iztapalapa,CP 09720,CDMX México",México,CDMX,Iztapalapa,"09720","-99.0537056","19.3389169","654","510","144","438","48","100","77.98","22.02","66.97","7.34","0",OK,"La Era I y II, 09720 Ciudad de México, CDMX, Mexico",ChIJHZnU1H0CzoURf3AYxTRuE7k,APPROXIMATE,"19.3376878,-99.0591821",./0.png
-99.0308525,19.3398336,"Iztapalapa,CP 09730,CDMX México",México,CDMX,Iztapalapa,"09730","-99.4382","19.19646","348","257","91","572","77","100","73.85","26.15","164.37","22.13","0",OK,"Reforma Política, 09730 Ciudad de México, CDMX, Mexico",ChIJmQiGbaECzoUR4NRzkgRsX-E,APPROXIMATE,"19.3398336,-99.0308525",./0.png
-99.0612554,19.3324283,"Iztapalapa,CP 09740,CDMX México",México,CDMX,Iztapalapa,"09740","-98.966026","19.3149358","317","242","75","441","43","100","76.34","23.66","139.12","13.56","0",OK,"Presidentes de México, 09740 Ciudad de México, CDMX, Mexico",ChIJSdeTFn0CzoUR6gZzz9YLGKY,APPROXIMATE,"19.3324283,-99.06125540000001",./0.png
-99.0501985,19.3359253,"Iztapalapa,CP 09750,CDMX México",México,CDMX,Iztapalapa,"09750","-99.0491188","19.3374062","2256","1635","621","1037","88","100","72.47","27.53","45.97","3.90","0",OK,"Las Peñas, 09750 Ciudad de México, CDMX, Mexico",ChIJAR0BiI4CzoUR5YHjUKCbvJQ,APPROXIMATE,"19.3359253,-99.0501985",./0.png
-99.0557268,19.3238645,"Iztapalapa,CP 09760,CDMX México",México,CDMX,Iztapalapa,"09760","-99.0594942","19.3274406","544","418","126","780","80","100","76.84","23.16","143.38","14.71","0",OK,"Consejo Agrarista Mexicano, 09760 Ciudad de México, CDMX, Mexico",ChIJzfvPBmICzoURDrFO2KwhtUg,APPROXIMATE,"19.3238645,-99.0557268",./0.png
-99.0508895,19.3204222,"Iztapalapa,CP 09769,CDMX México",México,CDMX,Iztapalapa,"09769","-99.01287","19.34843","71","51","20","183","8","100","71.83","28.17","257.75","11.27","0",OK,"El Triángulo, 09769 Ciudad de México, CDMX, Mexico",ChIJp-xQeYsCzoURw7Nd5BceUCc,APPROXIMATE,"19.3204222,-99.0508895",./0.png
-99.0647111,19.3271,"Iztapalapa,CP 09770,CDMX México",México,CDMX,Iztapalapa,"09770","-99.0648692","19.3273674","157","112","45","220","23","100","71.34","28.66","140.13","14.65","0",OK,"Puente Blanco, 09770 Ciudad de México, CDMX, Mexico",ChIJk0umVWQCzoURvOX8NUbtwVU,APPROXIMATE,"19.3271,-99.0647111",./0.png
-99.0612554,19.3176966,"Iztapalapa,CP 09780,CDMX México",México,CDMX,Iztapalapa,"09780","-99.06722","19.34335","1182","912","270","976","66","100","77.16","22.84","82.57","5.58","0",OK,"Lomas de San Lorenzo, 09780 Ciudad de México, CDMX, Mexico",ChIJtX_wMF4CzoURi-l1pVyrTeQ,APPROXIMATE,"19.3176966,-99.06125540000001",./0.png
-99.0674757,19.3122309,"Iztapalapa,CP 09790,CDMX México",México,CDMX,Iztapalapa,"09790","-99.0665179","19.3119103","239","166","73","300","9","100","69.46","30.54","125.52","3.77","0",OK,"San Lorenzo Tezonco, 09790 Ciudad de México, CDMX, Mexico",ChIJ2-iDNlsCzoURkbvTa85A44M,APPROXIMATE,"19.3122309,-99.0674757",./0.png
-99.1054986,19.336111,"Iztapalapa,CP 09800,CDMX México",México,CDMX,Iztapalapa,"09800","-99.1099838","19.3399002","19256","14936","4320","2770","193","100","77.57","22.43","14.39","1.00","0",OK,"Zona Urbana Ejidal Santa María Tomatlan, 09800 Ciudad de México, CDMX, Mexico",ChIJLW0iXP4BzoURaw97S2WkFTY,APPROXIMATE,"19.336111,-99.10549859999999",./0.png
-99.113797,19.3533722,"Iztapalapa,CP 09810,CDMX México",México,CDMX,Iztapalapa,"09810","-98.9660904","19.3149359","1056","924","132","188","21","100","87.50","12.50","17.80","1.99","0",OK,"Los Cipreses, 09810 Ciudad de México, CDMX, Mexico",ChIJ_TXwQhD-0YURY3XtOLAuhfw,APPROXIMATE,"19.3533722,-99.11379699999999",./0.png
-99.113797,19.3474798,"Iztapalapa,CP 09819,CDMX México",México,CDMX,Iztapalapa,"09819","-99.112919","19.344682","155","129","26","179","24","100","83.23","16.77","115.48","15.48","0",OK,"Valle del Sur, 09819 Ciudad de México, CDMX, Mexico",ChIJc2hQfxz-0YURddkZ4DepAyA,APPROXIMATE,"19.3474798,-99.11379699999999",./0.png
-99.1054986,19.3537882,"Iztapalapa,CP 09820,CDMX México",México,CDMX,Iztapalapa,"09820","-99.09481","19.353793","1936","1528","408","534","55","100","78.93","21.07","27.58","2.84","0",OK,"Ricardo Flores Magón, 09820 Ciudad de México, CDMX, Mexico",ChIJTy1uH_390YURglsZ4MM03xI,APPROXIMATE,"19.3537882,-99.10549859999999",./0.png
-99.1006583,19.3532941,"Iztapalapa,CP 09828,CDMX México",México,CDMX,Iztapalapa,"09828","-99.1010079","19.3511123","17","11","6","22","0","100","64.71","35.29","129.41","0.00","0",OK,"Amp Ricardo Flores Magón, 09828 Ciudad de México, CDMX, Mexico",ChIJB2klo-L90YURDfu2nUo1bS4,APPROXIMATE,"19.3532941,-99.10065829999999",./0.png
-99.0951269,19.3520979,"Iztapalapa,CP 09829,CDMX México",México,CDMX,Iztapalapa,"09829","-99.10042","19.3539287","20","16","4","39","5","100","80.00","20.00","195.00","25.00","0",OK,"Amp el Santuario, 09829 Ciudad de México, CDMX, Mexico",ChIJlXiBXPv90YURRRas_S0tFKg,APPROXIMATE,"19.3520979,-99.0951269",./0.png
-99.0723139,19.3466089,"Iztapalapa,CP 09830,CDMX México",México,CDMX,Iztapalapa,"09830","-99.1942672","19.4533315","5525","4205","1320","1477","140","100","76.11","23.89","26.73","2.53","0",OK,"San Juan, 09830 Ciudad de México, CDMX, Mexico",ChIJ66oZxIv90YURou2pmdf_M98,APPROXIMATE,"19.3466089,-99.0723139",./0.png
-99.078535,19.3514544,"Iztapalapa,CP 09837,CDMX México",México,CDMX,Iztapalapa,"09837","-99.0777141","19.3481347","11","9","2","10","2","100","81.82","18.18","90.91","18.18","0",OK,"8va Amp San Miguel, 09837 Ciudad de México, CDMX, Mexico",ChIJuZdKw_L90YURIzsSk8rJrfQ,APPROXIMATE,"19.3514544,-99.078535",./0.png
-99.0857936,19.3529331,"Iztapalapa,CP 09838,CDMX México",México,CDMX,Iztapalapa,"09838","-99.0814916","19.3056478","3","3","0","10","0","100","100.00","0.00","333.33","0.00","0",OK,"Plan de Iguala, 09838 Ciudad de México, CDMX, Mexico",ChIJIy5b7_H90YUR7iRwB2nrv7s,APPROXIMATE,"19.3529331,-99.0857936",./0.png
